Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
2,2.4583,8.1039,2.9787,2890,39.994,9.83
2,21.5401,6.5478,-1.2642,2890,39.994,9.83
2,14.1743,7.0529,-4.2581,3842,39.994,9.83
2,-4.8836,8.0348,-2.3039,3842,46.634,9.83
2,0.9619,8.7027,-0.0141,882,46.634,9.83
2,29.9114,8.9573,3.558,882,46.634,9.83
2,8.7694,8.9573,3.558,3320,37.049,9.83
2,-5.129,9.4313,4.7788,3320,37.049,9.83
2,-1.2851,8.6004,1.61,2096,37.049,9.83
2,15.8802,7.1487,-2.7091,2096,36.269,9.83
2,13.4165,6.3249,-3.0778,3574,36.269,9.83
2,-2.6438,7.3545,-4.5539,3574,36.269,9.83
2,1.7508,7.3545,-4.5539,1647,36.269,9.83
2,17.8207,7.3296,0.6969,1647,46.444,9.83
2,13.3148,8.3646,2.9368,1647,46.444,9.83
2,-2.7743,9.0648,6.3196,1647,46.444,9.83
2,-4.4107,8.3577,1.4028,1668,38.305,9.83
2,1.4371,6.69,-4.7182,1668,38.305,9.9
2,26.0005,6.69,-4.7182,1434,38.305,9.9
2,3.9846,6.766,-2.0151,1434,39.505,9.9
2,-2.5851,7.3858,-3.6181,1452,39.505,9.9
2,16.9887,7.3323,0.1888,1452,39.505,9.9
2,18.4324,8.5856,4.6523,2465,39.788,9.9
2,-2.2535,9.0844,5.7717,2465,39.788,9.9
2,-8.4006,8.3327,1.9912,1065,39.788,9.9
2,1.8094,8.3327,1.9912,1065,39.788,9.9
2,21.4826,6.9009,-2.6769,2633,41.758,9.9
2,8.8628,7.0149,-3.2948,2633,41.758,9.86
2,-3.1537,7.3239,-2.3148,1397,41.758,9.86
2,8.5096,7.6665,1.6143,1397,55.994,9.86
2,22.542,9.0895,2.8241,2202,55.994,9.86
2,9.2386,9.0895,2.8241,2202,55.994,9.86
2,-6.5739,7.8557,3.4466,2202,37.471,9.86
2,-0.8805,7.0436,0.5895,2752,37.471,9.86
2,10.1664,6.4764,-3.2122,2752,37.471,9.86
2,16.0094,6.7009,-1.7475,3576,60.613,9.86
2,0.6087,4.7906,2.7747,3576,60.613,9.86
2,1.3078,4.7906,2.7747,3932,60.613,9.86
2,8.7395,4.548,-0.0109,3932,60.613,9.86
2,-3.2196,7.1789,4.9683,6206,47.963,9.86
2,-6.1621,8.0958,-2.2393,6206,47.963,9.86
2,-5.3157,8.0488,-1.2678,3497,47.963,9.86
2,27.5806,6.6076,-5.4516,3497,34.326,9.86
2,7.6764,6.6076,-5.4516,3125,34.326,9.86
2,-1.7962,6.4124,-1.6815,3125,34.326,9.86
2,11.3156,7.027,-1.3271,1618,44.004,9.86
2,20.987,7.8783,4.0633,1618,44.004,9.86
2,-0.5919,9.0593,5.9199,2859,44.004,9.86
2,-6.8061,8.6852,0.3908,2859,37.075,9.86
2,-3.6661,6.3428,0.3908,3487,37.075,9.86
2,20.0736,6.3428,-1.0451,3487,37.075,9.86
2,8.1289,5.9866,-3.6424,3882,48.218,9.86
2,-1.139,6.7549,-3.7138,3882,48.218,9.86
2,6.368,6.8182,-1.059,1956,48.218,9.86
2,16.3734,8.0233,4.1028,1956,48.218,9.86
2,9.7462,8.5834,5.5886,3526,46.246,9.86
2,-6.1094,8.5834,5.5886,3526,46.246,9.86
2,-5.0715,8.601,0.0521,4017,46.246,9.83
2,4.1629,6.6257,-2.7576,4017,42.169,9.83
2,18.6802,6.2519,-2.12,3443,42.169,9.83
2,2.7073,7.4192,-2.6395,3443,42.169,9.83
2,-0.5093,7.3969,1.1127,1884,59.908,9.83
2,18.9842,7.3969,1.1127,1884,59.908,9.83
2,0.1778,8.9877,2.9381,2373,59.908,9.83
2,-5.3181,8.5463,5.3623,2373,59.908,9.83
2,-1.2504,8.1296,0.2101,5876,39.406,9.83
2,17.0605,6.1107,-2.3162,5876,39.406,9.83
2,14.9632,5.7671,0.513,5313,39.406,9.86
2,-0.0173,5.7671,0.513,5313,40.265,9.86
2,3.149,6.3592,-1.4203,2202,40.265,9.86
2,29.3631,7.5816,0.5602,2202,40.265,9.86
2,4.1031,9.3049,2.8132,1677,40.371,9.86
2,-6.2638,8.5368,3.4521,1677,40.371,9.86
2,-2.4618,7.7854,2.097,5050,40.371,9.86
2,10.9744,7.7854,2.097,5050,35.875,9.86
2,14.397,6.157,-4.6613,6138,35.875,9.86
2,-1.9722,6.5273,-2.1997,6138,35.875,9.86
2,0.6207,6.8637,-1.6978,1858,35.875,9.86
2,18.0828,7.0498,6.4973,1858,58.235,9.86
2,9.9952,9.1405,5.1689,3063,58.235,9.86
2,-4.4035,8.1958,-0.9335,3063,58.235,9.86
2,-8.3228,8.1958,-0.9335,4688,38.838,9.86
2,0.8314,7.2958,-1.2136,4688,38.838,9.86
2,23.2555,5.2557,-3.3655,4321,38.838,9.86
2,8.4138,5.7579,-0.4239,4321,40.88,9.86
2,-3.4422,7.2314,-2.8644,962,40.88,9.86
2,21.5724,8.8158,1.6745,962,40.88,9.86
2,12.0626,8.8158,1.6745,1750,36.503,9.86
2,-3.8756,8.8866,4.7243,1750,36.503,9.86
2,0.2604,7.7088,1.1429,4707,36.503,9.86
2,23.0855,5.9056,-2.4985,4707,38.008,9.86
2,8.3683,5.9739,-0.8935,1831,38.008,9.86
2,-2.238,5.9745,-0.0035,1831,38.008,9.86
2,7.9649,5.9745,-0.0035,2329,38.008,9.86
2,20.4315,7.5416,0.8232,2329,50.791,9.86
2,-2.6163,9.1674,3.4439,2651,50.791,9.86
2,-10.8355,8.5735,4.2784,2651,50.791,9.86
2,7.7159,7.4371,-0.2723,2878,30.867,9.83
2,17.8266,5.6958,-3.067,2878,30.867,9.83
2,3.9702,5.6958,-3.067,3118,30.867,9.83
2,-5.5659,6.5242,-2.8129,3118,57.88,9.83
2,2.6127,6.3391,-1.6957,2750,57.88,9.83
2,15.6707,4.9986,3.9517,2750,57.88,9.83
2,0.7105,8.5615,3.4473,4227,57.88,9.83
2,-11.6424,8.3456,0.8993,4227,31.001,9.83
2,-1.0971,8.3456,0.8993,1527,31.001,9.83
2,19.3314,6.818,-3.0881,1527,31.001,9.83
2,10.5818,6.6912,-4.2963,1390,44.315,9.79
2,-6.1884,7.2587,-2.3742,1390,44.315,9.79
2,11.3683,8.1168,-1.2417,1702,44.315,9.79
2,20.2592,8.1942,7.4931,1702,45.558,9.79
2,2.3661,7.8533,3.5071,3273,45.558,9.79
2,-13.1747,7.8533,3.5071,3273,45.558,9.79
2,-2.8162,7.5719,-1.0806,2342,27.532,9.79
2,19.6989,5.2875,-3.5238,2342,27.532,9.79
2,13.0167,5.3103,-4.1598,1062,27.532,9.79
2,-0.811,6.3232,0.6966,1062,27.532,9.79
2,5.3888,7.6628,2.6559,1505,36.568,9.79
2,16.6379,7.6628,2.6559,1505,36.568,9.79
2,5.2307,6.9383,-0.5853,404,36.568,9.79
2,-10.1879,6.9157,5.8803,404,32.554,9.79
2,-2.5073,5.8597,-1.9359,440,32.554,9.79
2,15.4983,6.0463,-1.0121,440,32.554,9.79
2,1.3521,6.8243,-4.1799,1919,40.64,9.79
2,2.4642,6.8243,-4.1799,1919,40.64,9.79
2,15.126,7.1481,-1.0902,2516,40.64,9.79
2,9.1453,8.1645,5.2525,2516,34.178,9.79
2,-3.4854,8.5671,5.4379,1972,34.178,9.79
2,-2.6318,6.9222,-0.115,1972,34.178,9.79
2,2.8222,5.6431,-4.4155,1417,34.178,9.79
2,12.6025,5.6431,-4.4155,1417,35.551,9.79
2,3.3752,5.4419,-1.8009,3208,35.551,9.79
2,0.902,6.8849,-1.5435,3208,35.551,9.79
2,15.8538,7.0776,-0.0441,1996,37.662,9.79
2,15.3953,8.5527,2.2899,1996,37.662,9.79
2,-1.6825,8.3454,3.7734,2726,37.662,9.79
2,-7.8404,7.1404,1.8558,2726,35.911,9.79
2,1.9675,7.1404,1.8558,1472,35.911,9.79
2,20.8015,5.5149,-3.9498,1472,35.911,9.79
2,5.5971,5.7901,-1.2788,2180,46.022,9.79
2,-1.825,6.4954,-0.9393,2180,46.022,9.79
2,13.0574,7.3977,1.6617,1347,46.022,9.79
2,19.177,9.0987,4.931,1347,46.022,9.79
2,-8.7873,9.0987,4.931,2586,40.235,9.79
2,0.1993,7.9481,2.6611,2586,40.235,9.79
2,16.2656,6.5942,-3.9673,3487,40.235,9.79
2,10.7027,5.8954,-2.8174,3487,29.164,9.79
2,-4.3173,6.8032,-2.46,1673,29.164,9.79
2,13.7254,6.998,-1.2641,1673,29.164,9.79
2,24.1294,6.998,-1.2641,1053,51.153,9.79
2,7.5316,8.5893,2.0329,1053,51.153,9.79
2,-4.6034,8.5617,4.0756,3614,51.153,9.79
2,-6.3787,8.0405,2.478,3614,31.888,9.79
2,8.9298,6.6196,-3.5584,2889,31.888,9.79
2,18.8035,6.5627,0.0324,2889,31.888,9.79
2,0.1131,6.5627,0.0324,1084,31.888,9.79
2,2.5002,6.9534,-1.6642,1084,46.889,9.79
2,16.942,7.4378,1.7505,1420,46.889,9.83
2,16.9384,9.2467,2.0679,1420,46.889,9.83
2,-3.3776,8.5415,3.5004,3348,42.478,9.83
2,-8.755,7.6162,-0.0574,3348,42.478,9.83
2,24.3054,4.9763,-6.5932,1207,42.478,9.83
2,9.836,4.9763,-6.5932,1207,37.671,9.83
2,0.9942,5.3502,-0.8252,1782,37.671,9.83
2,6.9402,6.3323,-0.4031,1782,37.671,9.83
2,25.3971,7.1889,2.2339,1655,56.632,9.83
2,0.8278,8.657,5.5212,1655,56.632,9.86
2,-14.3059,7.8151,3.6823,4854,56.632,9.86
2,-0.2579,7.8151,3.6823,4854,56.632,9.86
2,17.282,6.229,-4.3812,3411,36.152,9.86
2,14.2773,5.7099,-2.8316,3411,36.152,9.86
2,0.185,6.9651,-1.9542,1428,36.152,9.86
2,3.2711,7.1479,0.4034,1428,48.57,9.86
2,24.7136,7.645,0.2952,1319,48.57,9.86
2,0.5848,7.645,0.2952,1319,48.57,9.86
2,-6.3883,6.9804,4.5344,1595,39.77,9.86
2,-1.8465,5.8372,2.4562,1595,39.77,9.86
2,10.5626,4.4254,-2.0545,984,39.77,9.83
2,12.0231,5.0957,-2.2013,984,38.706,9.83
2,2.3002,6.2565,-1.1614,984,38.706,9.83
2,1.7412,6.2565,-1.1614,984,38.706,9.83
2,17.9619,6.9492,1.4092,2139,38.706,9.83
2,16.8809,8.972,1.6985,2139,44.267,9.83
2,-5.9322,8.478,3.5502,2763,44.267,9.83
2,-5.6832,6.6965,-1.1185,2763,44.267,9.83
2,5.0129,5.5755,-0.1604,1721,33.576,9.83
2,28.0164,5.5755,-0.1604,1721,33.576,9.83
2,-0.0114,5.5602,2.9874,3443,33.576,9.83
2,-0.0114,7.1012,1.5028,3443,46.954,9.83
2,17.27,7.266,0.8564,2549,46.954,9.83
2,-3.6481,8.8502,0.8564,2549,46.954,9.83
2,-7.0204,7.89,4.1589,3795,37.032,9.83
2,-1.9363,6.4814,0.2106,3795,37.032,9.83
2,23.1047,6.4814,-3.5032,2754,37.032,9.83
2,7.6645,4.9544,0.7372,2754,37.032,9.83
2,0.9451,5.7324,-1.3647,2704,44.98,9.83
2,3.2364,5.5206,-1.3647,2704,44.98,9.83
2,16.4584,8.4474,4.3522,3343,44.98,9.79
2,-2.4319,8.3152,2.1125,3343,35.574,9.79
2,-7.1257,8.3152,0.9952,3780,35.574,9.79
2,-0.7835,7.1976,-0.3484,3780,35.574,9.79
2,21.3784,5.3557,-2.8689,2237,27.483,9.79
2,6.6314,5.1164,-2.8689,2237,27.483,9.79
2,1.3091,6.7268,-1.0022,2050,27.483,9.79
2,6.2088,7.1117,2.9059,2050,40.701,9.79
2,17.3729,7.1117,1.032,3668,40.701,9.79
2,6.6026,9.618,3.4267,3668,40.701,9.79
2,-6.5954,9.3674,1.3965,2706,40.701,9.83
2,-3.2196,7.9488,1.3965,2706,33.191,9.83
2,18.0876,6.1622,-2.6335,3005,33.191,9.83
2,3.6374,6.4226,-0.4505,3005,33.191,9.83
2,-0.3525,6.4226,-0.7778,3005,46.515,9.83
2,16.0094,7.1989,1.0984,3005,46.515,9.83
2,15.4923,9.0002,-0.6785,2796,46.515,9.83
2,-4.5125,9.2738,-0.6785,2796,31.555,9.83
2,-5.9993,8.8683,4.5514,4853,31.555,9.83
2,16.1699,7.7216,0.3189,4853,31.555,9.83
2,18.5545,7.0176,-4.2914,3683,31.942,9.83
2,-1.0876,7.0176,-2.566,3683,31.942,9.83
2,1.4204,7.3452,-2.6256,1981,31.942,9.83
2,20.7236,8.1492,2.9983,1981,31.942,9.83
2,12.1404,9.4363,2.9983,5184,39.431,9.83
2,-3.0963,9.0163,5.1877,5184,39.431,9.83
2,-3.3273,8.8097,3.2019,3114,39.431,9.83
2,7.0144,8.8097,-1.8759,3114,32.244,9.83
2,19.0285,7.1547,-2.6095,6833,32.244,9.83
2,5.2978,6.5445,-1.4899,6833,32.244,9.83
2,-1.649,6.9953,-1.4899,2828,43.353,9.83
2,6.7307,7.5934,0.0001,2828,43.353,9.83
2,22.1266,8.8039,-0.1418,5712,43.353,9.83
2,0.5501,8.8039,6.9383,5712,37.659,9.83
2,-6.9725,7.4969,0.8926,4249,37.659,9.83
2,-0.8984,7.7468,-4.9074,4249,37.659,9.83
2,19.426,5.0312,-4.9074,7538,37.659,9.83
2,7.5256,5.5834,0.3243,7538,47.579,9.83
2,-1.3904,6.2778,-1.5382,3148,47.579,9.83
2,5.6007,6.2778,0.5726,3148,47.579,9.83
2,22.1386,7.4308,0.8271,3148,41.773,9.79
2,-0.1993,8.6181,3.955,5356,41.773,9.79
2,-9.9629,8.3552,3.955,5356,41.773,9.79
2,-3.3537,6.6594,-1.0352,4026,27.379,9.79
2,22.2715,5.1129,-2.9465,4026,27.379,9.79
2,13.2968,5.1129,-3.2485,2273,27.379,9.79
2,-0.0281,6.455,-0.9304,2273,47.946,9.79
2,26.4613,7.1488,2.444,2795,47.946,9.79
2,4.6454,8.9779,6.0905,2795,47.946,9.79
2,-3.4422,8.5441,6.0905,2795,47.946,9.79
2,-4.121,8.7386,0.3857,3186,29.232,9.76
2,13.1747,6.0334,-4.6219,3628,29.232,9.76
2,13.8451,6.0334,0.244,3628,29.232,9.76
2,0.1215,5.8341,-1.807,3628,47.273,9.76
2,1.1953,6.3852,1.2253,2930,47.273,9.76
2,17.6794,8.0709,1.2253,2930,47.273,9.76
2,8.8855,8.6897,2.1631,3076,33.394,9.76
2,-3.3884,8.064,2.7007,3076,33.394,9.76
2,-4.5496,8.064,-1.3303,3076,33.394,9.76
2,10.589,6.8088,-5.7376,1972,34.388,9.76
2,11.561,6.0969,-1.8768,1972,34.388,9.76
2,-1.0361,6.7391,-1.8768,1972,34.388,9.76
2,4.9913,7.4259,-2.2269,1972,34.388,9.76
2,21.0133,9.3336,2.4633,1931,43.689,9.76
2,8.5779,9.3336,3.9838,1931,43.689,9.76
2,-6.6804,9.3664,1.8666,1464,43.689,9.76
2,9.903,8.368,-3.7513,1464,26.525,9.76
2,17.9476,6.4983,-3.7513,1371,26.525,9.76
2,4.042,7.0434,-0.8104,1371,26.525,9.76
2,-1.7843,7.5642,-1.8725,1725,53.569,9.76
2,12.8192,7.5642,0.911,1725,53.569,9.79
2,16.9432,7.911,1.914,2221,53.569,9.79
2,-0.003,8.4639,5.6717,2221,37.246,9.79
2,-5.1266,7.8863,5.6717,2006,37.246,9.79
2,-2.5396,7.1416,0.1508,2006,37.246,9.79
2,15.3546,5.1054,-4.5978,1308,37.246,9.79
2,6.9426,6.1857,-0.2955,1308,50.809,9.79
2,1.2516,6.1857,-1.5549,3010,50.809,9.79
2,7.8775,6.9367,2.0674,3010,50.809,9.79
2,3.2112,8.8045,4.3197,2839,54.634,9.79
2,-5.8712,8.4799,4.3197,2839,54.634,9.83
2,-1.8381,7.3701,1.0303,1513,54.634,9.83
2,24.0911,7.2177,-7.2837,1513,34.715,9.83
2,10.9242,7.2177,0.752,1812,34.715,9.83
2,-1.9507,7.3562,-1.2328,1812,34.715,9.83
2,10.067,7.817,1.7368,3060,43.228,9.83
2,10.7733,7.9691,1.7368,3060,43.228,9.83
2,-0.6985,9.3006,5.1428,3457,43.228,9.83
2,-7.0324,8.8201,3.5034,3457,43.228,9.83
2,4.9243,8.8201,0.0013,1743,35.904,9.83
2,19.5182,8.0804,-2.3009,1743,35.904,9.83
2,1.989,6.5071,-5.2843,2594,35.904,9.83
2,0.7644,7.7831,-5.2843,2594,46.979,9.83
2,17.2065,7.1903,0.507,2176,46.979,9.83
2,15.776,9.4915,2.3875,2176,46.979,9.83
2,-1.8106,9.4915,5.7106,2176,38.653,9.83
2,-7.3065,9.1305,-0.875,2176,38.653,9.83
2,3.6398,7.9912,-2.1954,1249,38.653,9.83
2,20.5177,7.0237,-2.1954,1249,34.79,9.83
2,9.9162,7.5609,1.3922,3089,34.79,9.83
2,-2.9419,8.1641,-2.6173,3089,34.79,9.86
2,11.5,8.1641,0.707,1984,34.79,9.86
2,15.8,8.7605,6.8705,1984,42.402,9.86
2,0.5285,9.096,4.4738,4166,42.402,9.86
2,-5.6557,9.0036,-0.9347,4166,42.402,9.86
2,0.513,8.0234,-0.9347,2168,27.823,9.86
2,12.2374,4.7275,-2.9431,2168,27.823,9.86
2,5.384,7.849,-3.7019,4550,27.823,9.86
2,-4.2359,7.849,-4.5958,4550,44.668,9.86
2,10.7111,8.1703,2.3715,2784,44.668,9.86
2,15.4073,8.1827,1.566,2784,44.668,9.83
2,-0.0592,8.2276,1.566,4810,29.891,9.83
2,-4.3532,7.5375,2.0218,4810,29.891,9.83
2,3.8529,7.3772,1.7045,2715,29.891,9.83
2,13.7804,7.3772,-1.9305,2715,29.891,9.83
2,11.895,6.2652,-3.4631,3364,53.96,9.83
2,2.8509,7.2512,-0.1326,3364,53.96,9.83
2,6.793,7.5541,-0.1326,1832,53.96,9.83
2,19.4786,9.0781,4.082,1832,57.906,9.83
2,3.7344,9.2279,4.3891,1906,57.906,9.83
2,-5.9933,9.2279,1.2413,1906,57.906,9.83
2,-0.7607,9.2087,-1.0073,1414,28.908,9.83
2,20.823,6.6996,-0.7678,1414,28.908,9.83
2,7.8907,4.9872,-0.7678,3136,28.908,9.83
2,0.1251,6.3453,-3.3497,3136,38.734,9.83
2,4.0313,7.9095,1.2354,3260,38.734,9.83
2,-0.6039,7.9095,2.8575,3260,38.734,9.83
2,-0.6039,9.2634,5.4794,1761,38.734,9.83
2,-6.9629,8.2082,-1.0982,1761,30.646,9.83
2,14.9787,7.6239,-3.7106,1549,30.646,9.83
2,14.9333,5.3922,-3.7106,1549,30.646,9.86
2,-3.6314,6.1324,-0.9912,3094,51.314,9.86
2,6.1765,5.1745,1.8961,3094,51.314,9.86
2,19.9503,5.1745,0.7024,4395,51.314,9.86
2,-0.2448,8.4474,3.3191,4395,32.308,9.86
2,-7.4873,8.8877,0.2055,1901,32.308,9.86
2,-0.5824,7.7231,0.2055,1901,32.308,9.86
2,20.9152,5.6401,-3.4715,1901,39.8,9.86
2,8.0966,5.8885,-3.0143,2720,39.8,9.86
2,-3.1813,5.8885,-1.6273,2720,39.8,9.86
2,13.0011,7.4149,-4.9694,2792,39.8,9.86
2,11.1803,8.5899,6.5475,2792,47.902,9.86
2,-4.1354,9.3978,6.5475,3808,47.902,9.86
2,-7.6261,8.0715,6.4746,3808,47.902,9.86
2,6.441,6.5558,-1.1312,2096,26.063,9.86
2,18.5701,6.5558,-1.7949,2096,26.063,9.86
2,9.3859,6.3952,-2.7515,2934,26.063,9.86
2,-2.4187,6.8493,1.1804,2934,49.962,9.86
2,8.1289,6.6011,1.1804,2934,49.962,9.86
2,13.2753,8.3139,5.2156,2934,49.962,9.86
2,5.8556,7.4017,2.9418,4194,32.684,9.83
2,-1.7843,7.4017,1.1014,4194,32.684,9.83
2,0.2975,4.4138,-1.0975,5720,32.684,9.83
2,15.4947,4.9931,-2.5596,5720,32.684,9.83
2,2.1386,7.2233,-2.5596,5720,34.559,9.83
2,-0.0999,6.5711,-0.7179,4545,34.559,9.83
2,6.5775,6.1777,0.3969,4545,34.559,9.83
2,8.2881,6.1777,1.1683,6206,33.527,9.83
2,5.9478,6.0121,0.3493,6206,33.527,9.83
2,-0.416,6.0429,0.9144,5899,33.527,9.83
2,7.6693,6.3703,0.4075,5899,27.971,9.83
2,14.0989,7.2377,0.4075,7696,27.971,9.83
2,6.6194,6.6027,-0.667,7696,27.971,9.83
2,0.3502,4.7629,-0.2728,5493,23.037,9.83
2,1.7723,4.7629,2.8244,5493,23.037,9.83
2,10.6596,5.6017,2.7142,5085,23.037,9.83
2,5.6964,5.5345,0.5991,5085,23.037,9.83
2,2.5959,5.2371,0.5991,4538,34.369,9.83
2,0.7285,6.8538,0.3479,4538,34.369,9.83
2,14.1133,7.2375,-2.5587,4538,34.369,9.83
2,6.283,7.2375,-0.7295,5082,38.647,9.83
2,1.3294,6.7999,-0.7295,5082,38.647,9.83
2,4.2443,6.585,-2.159,5031,38.647,9.83
2,13.2118,6.8141,1.0382,5031,28.659,9.83
2,5.6617,5.6138,-0.8172,5031,28.659,9.83
2,0.7105,4.3417,2.3435,5031,28.659,9.83
2,2.8138,4.3417,2.3435,3379,22.663,9.83
2,13.8547,4.2872,2.0839,3379,22.663,9.83
2,5.8401,3.4177,-2.3346,3500,22.663,9.83
2,1.9064,3.3749,1.218,3500,22.663,9.83
2,2.3218,4.3611,0.5407,3500,26.789,9.83
2,11.1217,4.2986,0.8693,3500,26.789,9.83
2,4.5652,3.5141,-1.5535,4104,26.789,9.83
2,0.9631,3.5141,-1.5535,4104,28.918,9.83
2,3.155,2.8122,-0.5768,4732,28.918,9.83
2,7.0444,4.172,-1.8997,4732,28.918,9.83
2,2.7719,5.1838,0.4299,5756,25.455,9.83
2,-0.8062,5.3951,-0.1427,5756,25.455,9.83
2,2.8725,4.5677,-0.5113,6289,25.455,9.83
2,6.2531,4.5677,-0.5113,6289,25.391,9.76
2,2.3122,3.1093,3.1121,4650,25.391,9.76
2,1.4814,3.4019,1.1546,4650,25.391,9.76
2,5.1924,4.0744,1.8607,3922,25.391,9.76
2,10.4214,6.3441,-0.91,3922,27.297,9.76
2,1.6777,5.7931,-1.9458,3403,27.297,9.76
2,-3.1202,5.7931,-1.9458,3403,27.297,9.76
2,-1.0157,4.8676,0.5208,3673,40.292,9.76
2,7.3664,4.0346,1.0776,3673,40.292,9.76
2,5.8939,4.3694,2.9583,2996,40.292,9.76
2,0.185,3.4941,-1.5735,2996,42.051,9.76
2,6.1094,6.5283,-2.4978,3269,42.051,9.76
2,1.7604,6.5283,-2.4978,3269,42.051,9.76
2,-4.8848,8.3272,-1.9247,2383,36.825,9.76
2,-3.9522,7.2403,-0.7177,2383,36.825,9.76
2,7.8428,5.3558,1.8412,2704,36.825,9.76
2,9.4865,4.1838,-0.2023,2704,36.825,9.76
2,2.3817,6.2164,2.6402,2372,31.771,9.76
2,0.7883,6.2164,2.6402,2372,31.771,9.76
2,3.2448,5.7095,-2.1759,2990,31.771,9.76
2,14.6472,8.7605,-2.3845,2990,39.459,9.76
2,-0.8278,8.9662,-4.1229,1832,39.459,9.72
2,-3.896,8.0086,-0.2861,1832,39.459,9.72
2,4.4275,5.9198,-0.4299,2144,28.713,9.72
2,13.7924,5.9198,-0.4299,2144,28.713,9.72
2,5.4283,4.474,1.3182,3645,28.713,9.72
2,0.0521,4.1775,0.0856,3645,40.067,9.72
2,1.1451,4.5006,-3.0448,3565,40.067,9.72
2,3.3824,6.8267,-1.8022,3565,40.067,9.72
2,0.6111,5.1965,-0.7753,3480,40.067,9.72
2,2.3386,5.1096,0.2256,3480,30.351,9.72
2,8.8879,5.1096,0.2256,3480,30.351,9.72
2,6.7403,5.6698,0.7953,3480,30.351,9.72
2,4.2467,5.282,1.6617,3873,29.465,9.72
2,3.3549,5.4494,-0.0017,3873,29.465,9.72
2,5.8353,5.4386,-2.5667,3779,29.465,9.72
2,7.2957,5.1924,-0.6524,3779,32.482,9.72
2,3.4124,5.1924,-0.6524,4174,32.482,9.72
2,1.7316,3.5544,-0.3726,4174,32.482,9.72
2,0.6854,3.2273,1.5759,4669,29.551,9.72
2,5.9909,4.5356,-1.0029,4669,29.551,9.68
2,3.0221,2.3313,-0.124,4669,29.551,9.68
2,0.8494,1.3723,1.9563,4669,29.551,9.68
2,2.3793,1.3723,1.9563,4669,28.341,9.68
2,4.3437,1.3542,1.0581,4883,28.341,9.68
2,2.1195,2.2293,-2.9507,4883,28.341,9.68
2,0.1922,1.7163,-1.1501,4980,28.583,9.68
2,-0.2831,3.1832,1.3705,4980,28.583,9.68
2,8.2259,3.7954,0.9142,4980,28.583,9.68
2,4.5699,2.4693,0.541,4696,30.162,9.68
2,2.1051,2.4693,0.541,4696,30.162,9.68
2,1.2205,2.5303,0.1796,4298,30.162,9.68
2,8.0176,3.5595,-0.8813,4298,24.057,9.68
2,2.657,2.4204,-0.8788,4374,24.057,9.68
2,2.2332,3.0178,-0.5173,4374,24.057,9.68
2,0.1706,4.7078,1.3533,4170,24.057,9.68
2,8.518,4.7078,1.3533,4170,45.637,9.68
2,6.3476,4.7055,0.165,3543,45.637,9.68
2,1.2923,4.4638,0.6,3543,45.637,9.68
2,1.4838,5.371,-0.7003,3192,29.588,9.68
2,12.7198,5.7476,-0.7043,3192,29.588,9.68
2,7.795,5.1691,-1.0957,3682,29.588,9.65
2,-0.8709,5.1691,-1.0957,3682,27.176,9.65
2,10.8703,5.7192,0.6751,3643,27.176,9.65
2,10.3747,6.1994,0.8555,3643,27.176,9.65
2,3.0532,5.7358,0.8555,3117,29.248,9.65
2,2.7935,5.7727,0.3706,3117,29.248,9.65
2,9.5343,6.1971,0.2706,2447,29.248,9.65
2,6.7319,6.1971,-1.3274,2447,29.248,9.65
2,-1.1067,4.2074,-2.6042,3238,24.458,9.65
2,-0.5429,0.7096,2.3618,3238,24.458,9.65
2,-1.0074,0.0235,2.3618,3863,24.458,9.65
2,1.8214,-0.0129,2.0496,3863,41.122,9.65
2,1.7268,0.0037,-2.8403,3863,41.122,9.65
2,-1.819,0.0037,-1.4073,4621,41.122,9.65
2,-5.8233,3.5126,-3.4707,4621,56.741,9.65
2,10.8655,4.951,-1.6685,5651,56.741,9.65
2,2.5864,4.3998,-1.4047,5651,56.741,9.65
2,0.8925,5.2215,-1.4047,5183,29.282,9.65
2,7.8333,5.826,1.12,5183,29.282,9.65
2,9.3344,6.1574,1.1839,5406,29.282,9.65
2,3.9044,6.1574,0.9899,5406,29.282,9.68
2,-0.6362,6.7061,0.6588,5406,34.489,9.68
2,6.3369,7.7919,-1.3232,5406,34.489,9.68
2,17.2987,8.2045,-1.3232,5028,34.489,9.68
2,4.2707,7.4062,-0.5908,5028,25.93,9.68
2,4.0193,7.1259,-1.3246,4279,25.93,9.68
2,6.4255,7.1259,2.0768,4279,25.93,9.68
2,8.9837,6.8296,0.3665,6962,31.011,9.68
2,5.4989,6.1891,-0.0631,6962,31.011,9.68
2,2.1159,5.3938,-0.0631,7443,31.011,9.68
2,8.8017,4.993,0.0633,7443,29.257,9.68
2,3.8685,3.5266,-0.7005,7636,29.257,9.68
2,2.4654,3.5266,-0.6544,7636,29.257,9.68
2,-1.716,3.0066,0.9869,6041,29.257,9.68
2,8.6712,5.4516,0.6669,6041,26.776,9.68
2,6.605,5.6169,0.6669,6690,26.776,9.68
2,0.5226,4.1394,1.5209,6690,26.776,9.68
2,1.6766,4.3951,0.0727,6690,26.093,9.68
2,8.7107,4.3951,-0.5979,7171,26.093,9.68
2,5.4965,4.6766,-0.3833,7171,26.093,9.68
2,-0.3418,2.9745,-0.5587,7330,25.048,9.68
