Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
0,2.5038,3.2206,0.0371,2158,47.309,18.18
0,2.1099,3.2027,-0.006,2158,47.309,18.18
0,2.4068,3.2019,0.0192,2158,46.734,18.18
0,2.3326,3.2034,0.0398,2229,46.734,18.18
0,2.4714,3.2034,0.0398,2229,46.734,18.18
0,2.1326,3.2097,0.0251,2229,44.785,18.18
0,2.6498,3.1977,0.0157,2254,44.785,18.18
0,2.4164,3.2003,0.0279,2254,44.785,18.18
0,2.6749,3.176,-0.0637,2254,45.379,18.18
0,2.5756,3.2038,0.0476,2254,45.379,18.18
0,2.4678,3.2771,0.1231,2299,45.379,12.82
0,2.5959,3.2771,0.1231,2299,43.68,12.82
0,2.2619,3.2683,0.0899,2329,43.68,12.82
0,2.7228,3.2532,0.083,2329,43.68,12.82
0,2.2524,3.2289,0.0231,2329,43.68,12.82
0,2.42,3.1331,-0.0143,2329,42.618,12.82
0,2.3805,3.1042,0.0031,2329,42.618,12.82
0,2.2536,3.1042,0.0031,2292,42.618,12.82
0,2.3026,3.0902,-0.0317,2292,40.293,12.82
0,0.1215,3.0886,0.0668,2292,40.293,12.82
0,0.6351,2.9708,0.0352,2292,40.293,13.54
0,0.2951,2.9012,0.0711,2292,41.793,13.54
0,0.7728,2.8584,-0.0079,2119,41.793,13.54
0,0.5836,2.8584,-0.0079,2119,41.793,13.54
0,0.7596,2.7794,-0.0085,2059,42.406,13.54
0,1.7412,2.7136,-0.0214,2059,42.406,13.54
0,2.3134,2.7074,-0.0009,2059,42.406,13.54
0,2.4559,2.7171,0.0593,2158,44.493,13.54
0,1.977,2.7062,-0.0388,2158,44.493,13.54
0,2.2392,2.7062,-0.0388,2202,44.493,13.54
0,2.0046,2.7073,0.024,2202,44.493,10.3
0,2.092,2.689,-0.0388,2260,42.461,10.3
0,2.2428,2.6482,-0.0926,2260,42.461,10.3
0,1.7568,2.642,0.057,2260,42.461,10.3
0,2.5504,2.6282,0.0059,2260,39.635,10.3
0,1.9471,2.6282,0.027,2260,39.635,10.3
0,1.7113,2.5934,0.027,2184,39.635,10.3
0,2.22,2.5808,-0.0323,2184,43.126,10.3
0,2.244,2.5425,0.1158,2124,43.126,10.3
0,1.9028,2.5391,-0.0007,2124,43.126,10.3
0,1.8454,2.5208,0.0698,2180,56.784,7.85
0,2.0668,2.5208,-0.0335,2180,56.784,7.85
0,1.922,2.497,-0.0335,2256,56.784,7.85
0,2.1386,2.4573,-0.0044,2256,56.784,7.85
0,2.2476,2.4556,-0.0126,2256,45.165,7.85
0,2.1781,2.4357,-0.0591,2256,45.165,7.85
0,1.8573,2.4242,-0.0184,2140,45.165,7.85
0,1.9806,2.4312,-0.0355,2140,42.947,7.85
0,1.8334,2.4312,-0.0355,2064,42.947,7.85
0,2.6414,2.5896,0.022,2064,42.947,7.85
0,5.0967,2.4709,0.0071,2064,43.576,11.7
0,-1.4335,2.6488,-0.2002,1693,43.576,11.7
0,0.6554,2.6113,0.8517,1693,43.576,11.7
0,4.1007,2.5922,-0.2785,1412,43.786,11.7
0,1.1439,2.5922,-0.2785,1412,43.786,11.7
0,0.167,2.5519,-0.1052,1412,43.786,11.7
0,1.1546,2.4715,0.0707,1412,43.786,11.7
0,0.3071,2.4935,-0.242,1412,51.352,11.7
0,0.7991,2.3672,-0.0779,1256,51.352,11.7
0,1.8861,2.3014,-0.1381,1256,51.352,11.7
0,2.2691,2.3014,-0.1381,1256,57.375,14.22
0,2.3553,2.3142,0.0895,1384,57.375,14.22
0,1.9256,2.3086,-0.0186,1384,57.375,14.22
0,1.5592,2.3158,0.0007,1421,46.571,14.22
0,1.8849,2.2988,0.0233,1421,46.571,14.22
0,2.0117,2.282,-0.0197,1330,46.571,14.22
0,2.0429,2.2447,-0.0071,1330,40.164,14.22
0,1.9782,2.2447,-0.0071,1330,40.164,14.22
0,1.7197,2.2512,0.005,1330,40.164,14.22
0,1.5999,2.2438,-0.0307,1385,40.164,14.22
0,2.0034,2.2433,-0.0135,1385,55.758,14.22
0,1.722,2.2361,0.0631,1385,55.758,16.78
0,1.728,2.2174,0.0379,1411,55.758,16.78
0,2.2416,2.2174,0.0379,1411,43.406,16.78
0,2.0369,2.199,-0.0158,1411,43.406,16.78
0,1.9675,2.1938,-0.0097,1411,43.406,16.78
0,1.7304,2.1787,-0.015,1411,40.298,16.78
0,1.8717,2.1559,0.0187,1411,40.298,16.78
0,1.7891,2.1413,0.0366,1411,40.298,16.78
0,2.4224,2.1413,0.0366,1411,47.678,16.78
0,1.6012,2.1278,-0.0316,1389,47.678,24.98
0,2.2069,2.1198,-0.0763,1389,47.678,24.98
0,1.5796,2.1187,-0.0213,1389,47.678,24.98
0,1.722,2.1095,0.0047,1389,51.069,24.98
0,1.977,2.0896,-0.0225,1389,51.069,24.98
0,1.5425,2.0896,-0.0225,1283,51.069,24.98
0,1.3785,2.0685,0.0006,1283,44.982,24.98
0,1.5138,2.0973,0.1353,1314,44.982,24.98
0,1.5688,2.0988,0.0079,1314,44.982,24.98
0,1.4264,2.0359,-0.0175,1409,45.448,24.98
0,1.3809,2.0108,0.0345,1409,45.448,26.39
0,1.1067,1.9889,-0.0149,1385,45.448,26.39
0,0.7213,1.9889,-0.0149,1385,45.874,26.39
0,0.7213,1.9399,-0.0207,1427,45.874,26.39
0,0.8745,1.8916,-0.0014,1427,45.874,26.39
0,0.8709,1.8556,-0.0087,1427,45.874,26.39
0,0.5345,1.6997,0.0157,1444,50.839,26.39
0,1.0289,1.668,-0.0406,1444,50.839,26.39
0,0.9068,1.668,-0.0406,1444,50.839,26.39
0,1.005,1.6059,-0.0587,1444,42.608,26.39
0,0.0677,1.5792,-0.0843,1444,42.608,27.14
0,0.7021,1.5589,-0.0532,1376,42.608,27.14
0,0.6782,1.5072,-0.0149,1376,43.659,27.14
0,0.6566,1.487,0.0254,1436,43.659,27.14
0,0.7165,1.487,0.0254,1436,43.659,27.14
0,0.8434,1.4692,0.0031,1472,51.846,27.14
0,1.1079,1.4468,0.0071,1472,51.846,27.14
0,0.8793,1.3991,0.0187,1472,51.846,27.14
0,0.5297,1.375,0.0203,1472,51.846,27.14
0,1.2432,1.3675,-0.0131,1472,51.54,27.14
0,0.8206,1.3675,-0.0131,1472,51.54,31.43
0,0.1658,1.3283,-0.0161,1472,51.54,31.43
0,0.7871,1.313,0.0002,1472,49.123,31.43
0,-0.1299,1.2679,0.011,1472,49.123,31.43
0,0.6662,1.2448,-0.0065,1472,49.123,31.43
0,0.4208,1.214,-0.0119,1472,46.48,31.43
0,1.2672,1.214,0.021,1472,46.48,31.43
0,1.2169,1.241,0.021,1472,46.48,31.43
0,0.8422,1.2398,0.0299,1487,46.48,31.43
0,0.7704,1.2234,-0.0143,1487,53.602,31.43
0,1.2684,1.2473,0.0075,1487,53.602,63.5
0,1.1031,1.2707,-0.0081,1487,53.602,63.5
0,1.3605,1.2707,-0.0081,1487,43.659,63.5
0,1.1067,1.2664,-0.0019,1487,43.659,63.5
0,1.5114,1.2602,0.0224,1487,43.659,63.5
0,0.8254,1.2632,-0.0055,1465,44.158,63.5
0,1.2516,1.249,0.0313,1465,44.158,63.5
0,1.0493,1.2675,-0.0365,1465,44.158,63.5
0,1.0193,1.2693,-0.0218,1465,48.104,63.5
0,0.7368,1.2693,-0.0218,1465,48.104,63.5
0,1.2683,1.2634,0.0343,1465,48.104,66.35
0,1.0301,1.2465,0.021,1465,45.541,66.35
0,0.6554,1.2476,-0.0238,1465,45.541,66.35
0,0.8338,1.238,0.0263,1465,45.541,66.35
0,0.6423,1.2343,0.0565,1465,45.541,66.35
0,1.1474,1.2343,0.0565,1465,42.888,66.35
0,0.3274,1.2336,0.0237,1465,42.888,66.35
0,0.574,1.203,-0.0269,1465,42.888,66.35
0,0.2448,1.1805,-0.0374,1465,49.279,66.35
0,-0.1514,1.1691,0.0249,1465,49.279,66.35
0,0.7296,1.1348,0.0398,1465,49.279,71.5
0,0.1706,1.1348,0.0398,1465,43.071,71.5
0,0.3969,1.1006,-0.0809,1447,43.071,71.5
0,0.6207,1.1007,-0.0887,1447,43.071,71.5
0,0.5561,1.0758,0.0128,1447,41.625,71.5
0,0.4256,1.0537,0.048,1462,41.625,71.5
0,0.75,1.0502,0.0073,1462,41.625,71.5
0,0.2544,1.0052,-0.017,1462,41.625,71.5
0,1.2815,1.0052,-0.017,1462,40.672,71.5
0,0.1299,1.0117,-0.0138,1462,40.672,71.5
0,0.4304,0.996,0.0224,1462,40.672,71.28
0,0.4016,0.9809,0.046,1462,42.658,71.28
0,0.3071,0.9515,0.0178,1462,42.658,71.28
0,0.6518,0.9212,0.0061,1462,42.658,71.28
0,0.3765,0.9212,0.0061,1462,48.438,71.28
0,1.1055,0.9141,0.0128,1462,48.438,71.28
0,0.9511,0.8911,-0.0523,1462,48.438,71.28
0,1.1391,0.9319,-0.036,1489,47.254,71.28
0,1.3881,0.9087,-0.0007,1489,47.254,71.28
0,0.5752,0.8962,0.0366,1467,47.254,71.28
0,0.8446,0.8962,0.0366,1467,47.254,72.36
0,0.6614,0.91,-0.0124,1467,46.052,72.36
0,1.4683,0.9171,0.0212,1467,46.052,72.36
0,1.8035,0.9527,-0.0543,1467,46.052,72.36
0,1.0445,0.905,0.0164,1467,50.756,72.36
0,1.3258,0.9505,-0.0056,1467,50.756,72.36
0,1.5712,0.9505,-0.0056,1496,50.756,72.36
0,1.0253,0.9652,-0.0078,1496,52.591,72.36
0,1.5904,0.9523,0.0063,1496,52.591,72.36
0,0.902,0.9621,0.0087,1496,52.591,72.36
0,1.1714,1.015,-0.031,1496,52.591,72.86
0,1.3964,1.0086,-0.0333,1465,49.147,72.86
0,1.6766,1.0438,0.0143,1465,49.147,72.86
0,1.0744,1.0438,0.0143,1465,49.147,72.86
0,1.2695,1.0285,0.0027,1512,44.098,72.86
0,1.5952,1.0333,0.0567,1512,44.098,72.86
0,1.2372,1.0314,0.0448,1512,44.098,72.86
0,0.8805,1.0213,-0.012,1512,45.728,72.86
0,0.9607,1.0386,-0.036,1512,45.728,72.86
0,0.6399,1.0386,-0.036,1512,45.728,72.86
0,0.9834,1.0515,-0.0021,1512,43.527,74.23
0,1.0313,1.0371,0.0411,1512,43.527,74.23
0,0.7021,1.0332,-0.0007,1512,43.527,74.23
0,0.8841,1.0231,-0.0135,1512,43.527,74.23
0,0.1874,1.0153,-0.0108,1512,52.595,74.23
0,0.7464,1.0153,-0.0108,1512,52.595,74.23
0,0.9451,0.9801,0.0268,1512,52.595,74.23
0,0.6291,0.9719,0.0459,1512,40.789,74.23
0,0.4747,0.9627,-0.0255,1512,40.789,74.23
0,0.6806,0.9478,-0.0112,1512,40.789,74.23
0,0.6064,0.9561,-0.0463,1512,45.832,74.99
0,0.8182,0.9561,-0.0463,1512,45.832,74.99
0,0.6973,0.9542,-0.033,1512,45.832,74.99
0,0.4483,0.9431,-0.0381,1512,41.681,74.99
0,0.7763,0.9175,-0.0136,1512,41.681,74.99
0,0.908,0.8977,0.0123,1512,41.681,74.99
0,0.416,0.8877,0.0135,1512,41.782,74.99
0,0.6363,0.8877,0.0135,1512,41.782,74.99
0,0.2604,0.8816,0.0066,1512,41.782,74.99
0,0.6638,0.8621,-0.0053,1512,41.782,74.99
0,0.2305,0.8567,-0.0124,1512,47.195,71.53
0,-0.0365,0.8393,0.0025,1512,47.195,71.53
0,-0.0221,0.812,0.0167,1512,47.195,71.53
0,0.0413,0.8005,-0.0003,1512,51.182,71.53
0,-0.0916,0.8005,-0.0003,1512,51.182,71.53
0,-0.5979,0.755,0.0318,1512,51.182,71.53
0,-0.3621,0.725,0.0709,1512,48.455,71.53
0,0.0018,0.6838,-0.0127,1512,48.455,71.53
0,-0.2759,0.6592,-0.0419,1512,48.455,71.53
0,0.0066,0.6241,-0.0028,1512,44.971,71.53
0,-0.4363,0.6241,-0.0028,1485,44.971,73.8
0,-0.2424,0.594,0.0079,1485,44.971,73.8
0,-0.1562,0.5753,0,1485,44.971,73.8
0,-0.1849,0.5552,-0.0321,1485,44.553,73.8
0,0.106,0.5469,-0.0085,1485,44.553,73.8
0,0.3322,0.5292,0.0196,1485,44.553,73.8
0,-0.064,0.5292,0.0196,1485,45.537,73.8
0,0.5094,0.5364,0.0332,1485,45.537,73.8
0,0.0748,0.5295,0.0166,1485,45.537,73.8
0,0.6231,0.5122,0.0226,1513,43.616,73.8
0,-0.1742,0.5117,0.029,1513,43.616,73.22
0,-0.149,0.5088,0.0693,1513,43.616,73.22
0,0.2137,0.5088,0.0693,1513,44.827,73.22
0,0.2592,0.4836,0.0331,1513,44.827,73.22
0,0.3023,0.4646,-0.0003,1513,44.827,73.22
0,-0.234,0.4533,-0.0451,1481,44.827,73.22
0,0.088,0.4561,-0.0037,1481,46.006,73.22
0,0.4028,0.4187,0.051,1481,46.006,73.22
0,-0.0556,0.4187,0.051,1481,46.006,73.22
0,-0.3441,0.4403,0.0625,1481,44.228,73.22
0,0.3957,0.4166,0.057,1481,44.228,72.65
0,-0.1023,0.3783,-0.028,1481,44.228,72.65
0,0.0904,0.3754,0.0105,1481,42.998,72.65
0,-0.0556,0.371,0.0105,1481,42.998,72.65
0,0.0222,0.3716,0.0036,1481,42.998,72.65
0,-0.0628,0.3716,-0.0133,1481,38.516,72.65
0,0.495,0.3545,0.0148,1481,38.516,72.65
0,-0.0999,0.3465,0.0254,1481,38.516,72.65
0,0.0329,0.332,0.0254,1460,38.516,72.65
0,-0.2807,0.3176,0.0148,1460,39.848,72.65
0,0.1706,0.3363,0.0109,1460,39.848,71.42
0,-0.6291,0.3363,-0.0273,1460,39.848,71.42
0,-0.7057,0.3002,-0.0223,1460,40.992,71.42
0,-0.5608,0.2736,0.0205,1460,40.992,71.42
0,-0.1382,0.2685,0.0205,1460,40.992,71.42
0,-0.8505,0.2413,-0.006,1460,43.638,71.42
0,-0.6949,0.2182,0.0039,1460,43.638,71.42
0,-0.5572,0.2182,-0.0062,1460,43.638,71.42
0,-1.1893,0.184,0.0064,1496,41.626,71.42
0,-0.6709,0.1667,-0.0032,1496,41.626,71.42
0,-0.7404,0.1574,-0.0032,1496,41.626,70.49
0,-1.1462,0.1339,0.0007,1496,41.626,70.49
0,-0.7596,0.1082,0.0015,1496,52.049,70.49
0,-0.9104,0.1082,0.0135,1496,52.049,70.49
0,-0.4878,0.0843,-0.0056,1496,52.049,70.49
0,-1.1151,0.0658,-0.0222,1496,40.093,70.49
0,-0.6698,0.0213,-0.0085,1496,40.093,70.49
0,-1.2779,0.0104,-0.0085,1437,40.093,70.49
0,-0.9954,-0.0243,0.0245,1437,42.452,70.49
0,-0.7943,-0.0497,0.0116,1373,42.452,70.49
0,-1.1749,-0.0497,0.0448,1373,42.452,71.21
0,-1.0325,-0.0752,0.0205,1421,42.452,71.21
0,-1.2815,-0.1114,-0.0193,1421,40.502,71.21
0,-1.3701,-0.1526,-0.0193,1458,40.502,71.21
0,-0.9427,-0.1582,-0.0065,1458,40.502,71.21
0,-1.2384,-0.186,0.0171,1458,40.296,71.21
0,-1.3473,-0.186,-0.0413,1458,40.296,71.21
0,-0.8505,-0.2043,-0.0261,1507,40.296,71.21
0,-1.2444,-0.2393,-0.0062,1507,38.497,71.21
0,-1.0469,-0.2768,-0.0062,1507,38.497,71.21
0,-0.726,-0.2796,0.037,1507,38.497,71.21
0,-0.4806,-0.2953,0.013,1507,41.433,72.97
0,-0.2963,-0.2953,-0.0184,1507,41.433,72.97
0,-0.8469,-0.333,0.0171,1507,41.433,72.97
0,-0.5201,-0.3375,0.0173,1507,36.742,72.97
0,-0.653,-0.3389,0.0173,1507,36.742,72.97
0,-0.6003,-0.3491,0.0242,1507,36.742,72.97
0,-0.2388,-0.3549,-0.0035,1507,36.742,72.97
0,-0.9044,-0.3549,0.0109,1507,40.131,72.97
0,-0.4734,-0.3512,-0.0062,1507,40.131,72.97
0,0.0437,-0.3765,-0.0009,1507,40.131,70.92
0,-0.3561,-0.3526,-0.0003,1507,41.629,70.92
0,-0.3597,-0.3529,-0.0003,1507,41.629,70.92
0,-0.495,-0.365,-0.0127,1507,41.629,70.92
0,-0.5464,-0.3506,0.0116,1507,43.348,70.92
0,-0.3418,-0.3506,0.0164,1507,43.348,70.92
0,-0.5034,-0.3517,-0.022,1507,43.348,70.92
0,-0.4555,-0.365,-0.0356,1507,41.044,70.92
0,-0.2424,-0.3722,-0.0356,1507,41.044,70.92
0,-0.1371,-0.3772,0.0029,1507,41.044,70.92
0,-0.6961,-0.3628,0.0455,1507,41.044,57.74
0,-0.6291,-0.3628,-0.0214,1507,41.613,57.74
0,-0.155,-0.3677,-0.012,1507,41.613,57.74
0,-0.8015,-0.3744,0.0041,1507,41.613,57.74
0,-0.4806,-0.3666,0.0041,1507,39.23,57.74
0,-0.6314,-0.3736,-0.0048,1507,39.23,57.74
0,-0.4411,-0.3619,0.0071,1507,39.23,57.74
0,-0.7416,-0.3619,0.0089,1507,37.47,57.74
0,-0.5812,-0.3705,0.0139,1507,37.47,57.74
0,-0.7164,-0.367,-0.0099,1507,37.47,57.74
0,-0.4172,-0.3819,-0.0099,1507,37.47,55.62
0,-0.8948,-0.3878,0.0219,1507,38.499,55.62
0,-0.4351,-0.389,0.0185,1507,38.499,55.62
0,0.0114,-0.389,0.0185,1507,38.499,55.62
0,-0.161,-0.38,0.0402,1507,40.466,55.62
0,-0.0928,-0.3862,-0.0152,1507,40.466,55.62
0,-0.1263,-0.3735,-0.0103,1507,40.466,55.62
0,0.1706,-0.355,0.0043,1507,40.888,55.62
0,0.4028,-0.3377,0.0016,1507,40.888,55.62
0,0.088,-0.2827,-0.001,1507,40.888,55.62
0,-0.0389,-0.2827,-0.001,1507,38.105,45.61
0,-0.0341,-0.273,0.0009,1507,38.105,45.61
0,0.1179,-0.2653,-0.0032,1507,38.105,45.61
0,-0.1131,-0.25,0.0068,1507,37.808,45.61
0,0.4328,-0.241,0.0166,1507,37.808,45.61
0,0.3586,-0.2226,-0.012,1507,37.808,45.61
0,0.2352,-0.2226,-0.012,1507,37.808,45.61
0,0.2736,-0.1693,-0.0113,1507,37.752,45.61
0,0.2592,-0.1598,-0.0076,1507,37.752,45.61
0,0.1263,-0.1111,0.0039,1507,37.752,45.61
0,0.3179,-0.0486,0.0066,1507,33.357,40.21
0,0.2305,-0.0239,-0.0136,1507,33.357,40.21
0,0.2448,-0.0239,-0.0136,1507,33.357,40.21
0,0.2281,0.0323,-0.0078,1507,33.961,40.21
0,0.3418,0.0703,-0.0042,1507,33.961,40.21
0,0.2628,0.1105,-0.0001,1507,33.961,40.21
0,0.2616,0.1365,0.0034,1507,31.558,40.21
0,0.1993,0.1562,-0.0158,1507,31.558,40.21
0,0.1167,0.1562,-0.0158,1507,31.558,40.21
0,0.5645,0.1813,-0.0001,1507,31.558,40.21
0,0.4914,0.2535,-0.001,1507,39.143,31.28
0,0.4268,0.2999,-0.0053,1507,39.143,31.28
0,0.6219,0.3247,-0.0209,1507,39.143,31.28
0,0.8781,0.3641,0.0063,1507,36.925,31.28
0,0.7021,0.3641,0.0063,1507,36.925,31.28
0,0.6913,0.3763,0.0039,1507,36.925,31.28
0,0.7943,0.4721,-0.0026,1507,38.545,31.28
0,0.8769,0.5444,0.0089,1507,38.545,31.28
0,0.8637,0.6147,0.0038,1507,38.545,31.28
0,0.9475,0.6646,-0.0071,1507,38.545,31.28
0,0.8841,0.6975,-0.0154,1507,46.218,24.95
0,0.8757,0.6975,-0.0154,1507,46.218,24.95
0,0.914,0.7359,0.0048,1507,46.218,24.95
0,0.9403,0.748,-0.009,1507,41.872,24.95
0,0.8985,0.766,0.0139,1507,41.872,24.95
0,0.847,0.7826,-0.0017,1507,41.872,24.95
0,0.7751,0.7998,-0.0053,1489,32.584,24.95
0,0.7309,0.7998,-0.0053,1489,32.584,24.95
0,0.768,0.8151,0.0086,1489,32.584,24.95
0,0.8111,0.8258,0.0032,1489,39.002,24.95
0,0.9032,0.8278,0.0047,1489,39.002,14.98
0,0.9284,0.8276,-0.0019,1489,39.002,14.98
0,0.8386,0.8299,0.0038,1489,37.596,14.98
0,0.8565,0.8299,0.0038,1489,37.596,14.98
0,0.8326,0.8359,0.0004,1489,37.596,14.98
0,0.7823,0.8367,-0.0037,1489,37.596,14.98
0,0.8063,0.84,0.0075,1489,33.697,14.98
0,0.7739,0.8461,-0.011,1489,33.697,14.98
0,1.005,0.8451,-0.0062,1489,33.697,14.98
0,1.0301,0.8451,-0.0062,1489,33.829,14.98
0,0.914,0.8615,-0.0071,1467,33.829,14.98
0,1.0158,0.876,0.0025,1467,33.829,12.46
0,1.0529,0.8918,-0.0339,1467,32.615,12.46
0,0.987,0.9102,-0.0135,1467,32.615,12.46
0,1.0565,0.9334,0.0007,1467,32.615,12.46
0,1.0397,0.9657,-0.0017,1489,30.741,12.46
0,1.0948,0.9657,-0.0017,1489,30.741,12.46
0,1.1738,1.0033,0.01,1489,30.741,12.46
0,1.0696,1.0254,0.0029,1489,30.741,12.46
0,1.1367,1.054,0.0015,1436,35.03,12.46
0,1.0289,1.0527,-0.0012,1436,35.03,14.04
0,1.0565,1.0536,-0.0033,1383,35.03,14.04
0,1.0469,1.0536,-0.0033,1383,39.605,14.04
0,1.0134,1.0558,-0.0063,1355,39.605,14.04
0,1.0409,1.0505,-0.0092,1355,39.605,14.04
0,1.0984,1.056,-0.0166,1431,39.457,14.04
0,1.0122,1.0516,0.0011,1431,39.457,14.04
0,1.072,1.052,0.0144,1476,39.457,14.04
0,1.0612,1.052,0.0144,1476,33.771,14.04
0,1.0804,1.0537,0.0016,1476,33.771,14.04
0,1.1247,1.0593,0.0123,1476,33.771,5.87
0,1.0421,1.0615,-0.0001,1494,33.771,5.87
0,1.1546,1.065,-0.0014,1494,28.142,5.87
0,1.1438,1.0616,0.01,1494,28.142,5.87
0,1.1175,1.0616,0.01,1494,28.142,5.87
0,1.1582,1.0717,-0.0058,1494,41.01,5.87
0,1.169,1.0845,-0.0079,1494,41.01,5.87
0,1.1846,1.0959,-0.0044,1494,41.01,5.87
0,1.26,1.1044,0.0047,1494,35.839,5.87
0,1.2073,1.1234,0.0011,1494,35.839,5.87
0,1.242,1.1644,0.0011,1494,35.839,6.62
0,1.2995,1.1644,0.0343,1421,35.437,6.62
0,1.2396,1.1953,-0.0142,1421,35.437,6.62
0,1.236,1.2046,-0.004,1421,35.437,6.62
0,1.1666,1.2295,0.0114,1421,35.437,6.62
0,1.1953,1.2399,0.0002,1421,33.214,6.62
0,1.2911,1.2343,-0.0312,1421,33.214,6.62
0,1.2408,1.2343,-0.0312,1509,33.214,6.62
0,0.9559,1.2332,0.0025,1509,36.424,6.62
0,0.9942,1.1947,0.0166,1509,36.424,6.62
0,1.0648,1.1652,-0.0017,1509,36.424,6.62
0,1.0924,1.1481,0.0041,1509,36.775,6.62
0,1.0912,1.1322,0.0095,1509,36.775,6.62
0,1.0804,1.1322,0.0095,1509,36.775,6.62
0,1.0469,1.1195,-0.0055,1509,32.53,6.62
0,1.0493,1.1109,-0.0056,1509,32.53,6.62
0,1.0672,1.1034,-0.017,1509,32.53,6.62
0,1.1079,1.0981,-0.0005,1509,32.53,6.62
0,1.0996,1.0946,0.0032,1509,34.146,6.62
0,1.1606,1.0946,0.0032,1509,34.146,6.62
0,1.0948,1.1009,0.0079,1509,34.146,3.13
0,1.1211,1.0875,0.0061,1509,33.802,3.13
0,1.005,1.0763,-0.0083,1509,33.802,3.13
0,0.8506,1.0528,-0.0097,1509,33.802,3.13
0,0.9523,1.0198,-0.0007,1509,34.061,3.13
0,1.0206,1.0198,-0.0007,1402,34.061,3.13
0,0.9403,1.0056,0.0063,1402,34.061,3.13
0,0.9631,0.9759,-0.0032,1402,39.25,3.13
0,0.9296,0.9712,-0.0007,1402,39.25,3.13
0,0.9655,0.9653,0.0073,1402,39.25,3.13
0,0.9858,0.9572,0.0123,1402,39.25,1.69
0,0.9332,0.9607,-0.0071,1402,43.006,1.69
0,1.0601,0.9607,-0.0071,1402,43.006,1.69
0,0.8901,0.9589,-0.0186,1384,43.006,1.69
0,0.9619,0.9643,-0.0067,1384,48.14,1.69
0,0.9667,0.9687,0.0027,1421,48.14,1.69
0,0.9739,0.9719,-0.0078,1421,48.14,1.69
0,0.9619,0.9769,0.0123,1465,41.853,1.69
0,0.9739,0.9769,0.0123,1465,41.853,1.69
0,1.1115,0.9893,-0.0088,1496,41.853,1.69
0,1.0864,1.0099,-0.0193,1496,42.471,1.87
0,1.0768,1.016,0.0023,1496,42.471,1.87
0,1.1546,1.028,0.0139,1496,42.471,1.87
0,1.0708,1.0303,-0.0197,1496,42.471,1.87
0,1.1008,1.0303,-0.0197,1496,43.948,1.87
0,0.9559,1.0479,-0.0177,1496,43.948,1.87
0,1.1043,1.0636,-0.023,1496,43.948,1.87
0,1.0912,1.0803,0.0459,1496,46.405,1.87
0,1.1247,1.0811,0.0199,1496,46.405,1.87
0,1.096,1.0941,-0.0124,1496,46.405,1.87
0,1.1259,1.0941,-0.0124,1496,38.584,1.62
0,1.0026,1.0931,-0.0026,1496,38.584,1.62
0,1.0541,1.0703,0.0018,1496,38.584,1.62
0,1.0325,1.0616,-0.0065,1496,42.727,1.62
0,1.0589,1.0566,-0.0058,1496,42.727,1.62
0,1.0625,1.0506,-0.0019,1496,42.727,1.62
0,0.9858,1.0506,-0.0019,1496,42.727,1.62
0,1.0565,1.0526,0.0027,1496,40.56,1.62
0,1.0206,1.0391,-0.0083,1496,40.56,1.62
0,1.066,1.0339,-0.0112,1496,40.56,1.62
0,1.0361,1.0386,-0.003,1496,38.413,1.58
0,1.0648,1.0348,-0.0042,1496,38.413,1.58
0,1.0696,1.0338,-0.0044,1496,38.413,1.58
0,0.9499,1.0338,-0.0044,1496,35.098,1.58
0,0.9571,1.0369,-0.0001,1496,35.098,1.58
0,1.0134,1.0354,-0.0014,1496,35.098,1.58
0,1.0828,1.0432,0.0047,1496,35.098,1.58
0,1.1355,1.0442,-0.0106,1496,38.105,1.58
0,1.1151,1.0591,0.0091,1496,38.105,1.58
0,1.181,1.0591,0.0091,1496,38.105,1.58
0,0.8865,1.0561,0.0004,1496,37.937,4.39
0,1.0337,1.0514,0.0022,1496,37.937,4.39
0,1.0074,1.0603,-0.0025,1496,37.937,4.39
0,1.1989,1.064,0.0157,1496,42.567,4.39
0,1.1067,1.0488,0.0064,1496,42.567,4.39
0,1.1522,1.0488,0.0064,1496,42.567,4.39
0,0.999,1.0461,0.0068,1496,37.726,4.39
0,0.9607,1.0436,0.0018,1496,37.726,4.39
0,0.9942,1.0547,0.0189,1496,37.726,4.39
0,1.1008,1.0656,0.0144,1496,41.793,4.39
0,1.0768,1.0631,0.007,1496,41.793,5.18
0,1.0002,1.0631,0.007,1496,41.793,5.18
0,1.1175,1.0835,0.0345,1496,41.793,5.18
0,1.2983,1.113,-0.0001,1552,41.688,5.18
0,1.886,1.0978,-0.0159,1552,41.688,5.18
0,0.4591,1.0977,0.029,1552,41.688,5.18
0,1.09,1.1294,0.0242,1552,38.689,5.18
0,0.9379,1.1563,0.1456,1552,38.689,5.18
0,1.3641,1.1563,0.1456,1552,38.689,5.18
0,0.3897,1.1094,0.0253,1552,37.53,5.18
0,1.2887,1.1256,0.065,1552,37.53,3.82
0,1.1343,1.1358,-0.0628,1552,37.53,3.82
0,1.3653,1.1437,-0.0458,1552,32.564,3.82
0,0.9044,1.0958,0.0221,1552,32.564,3.82
0,1.1115,1.0958,0.0221,1530,32.564,3.82
0,0.9475,1.0803,-0.0348,1530,32.564,3.82
0,1.0804,1.0921,-0.0751,1530,34.43,3.82
0,1.1427,1.1087,0.0107,1548,34.43,3.82
